feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
EPAS1	groups	long COVID-19	-0.997411779372283	0.0900291756734706	2.12551195524846e-28	9.49292284885874e-28	CPLM	1.532	13124	4999	62
EMB	groups	normal	0.409425992893844	0.0369661562133426	2.19877768671237e-28	9.8130041962941e-28	CPLM	1.01	13124	4625	65
AKAP14	groups	normal	0.465211053358862	0.0420131567992706	2.26576056640977e-28	1.01046010445333e-27	CPLM	1.131	13124	3263	75
FASN	groups	normal	-0.811583819805814	0.0733162225597069	2.3512596563603e-28	1.04782914003691e-27	CPLM	1.01	13124	2253	83
SLC5A8	groups	respiratory failure	-1.21213338610993	0.109520602474446	2.40398229049815e-28	1.070547878604e-27	CPLM	1.157	13124	1327	90
C4orf47	groups	respiratory failure	-0.726397560398255	0.0656854173137437	2.65224545744486e-28	1.18024922856296e-27	CPLM	1.01	13124	2296	83
RPL37A	groups	normal	-0.334765660672838	0.0303049279407261	3.03323192307986e-28	1.34881080663529e-27	CPLM	1.186	13124	8943	32
UBB	groups	long COVID-19	-0.363494558386099	0.0329083345847393	3.06371733619642e-28	1.36138119837787e-27	CPLM	1.347	13124	10833	17
LUC7L3	groups	respiratory failure	-0.436122193785397	0.03949000297728	3.12534337187049e-28	1.38776092889781e-27	CPLM	1.01	13124	5734	56
LPIN2	groups	respiratory failure	-0.512685544968933	0.0464307483388216	3.19234306686925e-28	1.41648690561012e-27	CPLM	1.01	13124	3965	70
ID1	groups	normal	-0.806151721406312	0.073020236476184	3.25729009543996e-28	1.44321922626961e-27	CPLM	1.313	13124	2704	79
ADH6	groups	respiratory failure	-1.13661773555912	0.102953217494201	3.2564191019156e-28	1.44321922626961e-27	CPLM	1.1	13124	1340	90
RPL26	groups	long COVID-19	-0.851980571670887	0.0772041300142024	3.43000326764134e-28	1.51864816630032e-27	CPLM	1.01	13124	5741	56
SNED1	groups	normal	0.696744841579673	0.0631752340670186	3.69126515737424e-28	1.63314548497372e-27	CPLM	1.01	13124	1632	88
HES1	groups	respiratory failure	-0.679518542041593	0.0616418140891883	3.90466817352362e-28	1.72631873676087e-27	CPLM	1.366	13124	4577	65
HERPUD1	groups	long COVID-19	0.55531853939067	0.0503880531032044	4.02801591050289e-28	1.77957163355383e-27	CPLM	1.246	13124	5677	57
CABIN1	groups	normal	0.45535204595242	0.0413199625435777	4.0587606978525e-28	1.79186552447967e-27	CPLM	1.01	13124	3600	73
ALDH1A1	groups	long COVID-19	0.334218979046416	0.0303433155156134	4.31501326311578e-28	1.90362761844784e-27	CPLM	1.444	13124	9647	26
RPS28	groups	normal	-0.811628120712047	0.0737239173080855	4.58728725799577e-28	2.02229225063547e-27	CPLM	1.01	13124	2636	80
C2orf40	groups	long COVID-19	0.687073089913174	0.0624615668181863	5.0691650311986e-28	2.23312356216575e-27	CPLM	1.314	13124	3275	75
HM13	groups	normal	-0.615397195375247	0.0559657688264507	5.29552662794699e-28	2.33117053922742e-27	CPLM	1.01	13124	3940	70
HSPA1A	groups	respiratory failure	-0.43630044493407	0.039688903059854	5.46983131031186e-28	2.40617722611928e-27	CPLM	1.545	13124	9727	26
TCTEX1D4	groups	long COVID-19	0.581871496766924	0.0529454359504563	5.65217361749134e-28	2.48460974839043e-27	CPLM	1.215	13124	4021	69
CTDSPL	groups	respiratory failure	-0.640460827204736	0.058285620169417	5.75899769000609e-28	2.52975713979452e-27	CPLM	1.01	13124	2125	84
GCNT3	groups	normal	-0.918873164748387	0.0836622448495868	6.09639930723567e-28	2.676053477179e-27	CPLM	1.353	13124	2429	81
CFAP45	groups	respiratory failure	-0.382542005226506	0.0348342263470268	6.18686679831442e-28	2.71382492917492e-27	CPLM	1.294	13124	5491	58
CCDC74A	groups	normal	0.438069950171261	0.0398939858481428	6.25056322714034e-28	2.73980790705702e-27	CPLM	1.157	13124	3889	70
KRT7	groups	long COVID-19	-0.683525091070291	0.0622583248867993	6.38901586541726e-28	2.79849831879653e-27	CPLM	1.472	13124	5651	57
SGSM2	groups	respiratory failure	-0.531835619369819	0.0484547757426258	6.59814636437362e-28	2.88804111358648e-27	CPLM	1.01	13124	3543	73
WDR90	groups	respiratory failure	-0.56747435036422	0.0517059694379453	6.6629678090461e-28	2.91433656092252e-27	CPLM	1.165	13124	3965	70
UFC1	groups	normal	0.298567194211052	0.0272083862099311	6.7863797210949e-28	2.96620340692127e-27	CPLM	1.267	13124	7641	42
MSMB	groups	long COVID-19	-2.62056226627324	0.238911614520782	7.13727945113979e-28	3.11735655116995e-27	CPLM	1.507	13124	2128	84
TTC29	groups	respiratory failure	-0.498330279265835	0.0454332620431553	7.16471575946612e-28	3.12711581228724e-27	CPLM	1.17	13124	3984	70
CDK2AP2	groups	normal	-0.709708559146569	0.0647257666728111	7.44872630524731e-28	3.24876621026447e-27	CPLM	1.01	13124	3498	73
SCIN	groups	respiratory failure	-0.469484746797759	0.0428284665292056	7.68699232476179e-28	3.35030659094125e-27	CPLM	1.01	13124	3782	71
PDCD11	groups	respiratory failure	-0.67086914930286	0.061240865581599	8.33379963045644e-28	3.62963571139241e-27	CPLM	1.01	13124	2553	81
NEK1	groups	normal	0.436779658358952	0.0399155446567915	9.50316212431963e-28	4.13599706629673e-27	CPLM	1.01	13124	3645	72
AKAP14	groups	respiratory failure	-0.557089277761074	0.0509157401199619	9.62859104261215e-28	4.18761880967997e-27	CPLM	1.131	13124	3263	75
MSLN	groups	long COVID-19	-1.63483789647254	0.149422230547351	9.66380971198459e-28	4.19996146081369e-27	CPLM	1.422	13124	2210	83
DMD	groups	normal	0.437316957600566	0.0399742113491471	9.7790958709358e-28	4.24705995356554e-27	CPLM	1.203	13124	4681	64
PARP14	groups	respiratory failure	-0.345052869886856	0.03158515409427	1.15768141368653e-27	5.02425552045865e-27	CPLM	1.174	13124	6925	47
ADAM28	groups	long COVID-19	-1.38299122605656	0.126644267243531	1.21256324601341e-27	5.25872238260475e-27	CPLM	1.267	13124	3088	76
GARS	groups	respiratory failure	-0.56759269901131	0.051997461044197	1.27365334546301e-27	5.51976372229243e-27	CPLM	1.01	13124	3024	77
CLDN3	groups	respiratory failure	-0.466496284887627	0.0427462436103086	1.31063361743591e-27	5.67602330371925e-27	CPLM	1.198	13124	4635	65
DHRS9	groups	respiratory failure	-0.337169016680094	0.0309022359562477	1.34426195399303e-27	5.81755649011359e-27	CPLM	1.246	13124	6616	50
MAP1B	groups	long COVID-19	0.751268477277978	0.0689082621963155	1.47288846194049e-27	6.36972397519477e-27	CPLM	1.289	13124	2914	78
ODF2L	groups	normal	0.325722914419216	0.0298765650480082	1.47539662333624e-27	6.37608069240524e-27	CPLM	1.15	13124	6527	50
CYP2J2	groups	long COVID-19	-1.23183936410759	0.11307916793013	1.62177570911796e-27	7.00374446532586e-27	CPLM	1.137	13124	2366	82
CASC1	groups	long COVID-19	0.517072925636794	0.0474711333571519	1.6437409536997e-27	7.09361433356981e-27	CPLM	1.187	13124	4376	67
WDR90	groups	long COVID-19	0.581890569943869	0.0534290777614395	1.67022373636902e-27	7.20283986309142e-27	CPLM	1.165	13124	3965	70
ALDH2	groups	respiratory failure	-0.56672351431229	0.0520446589406207	1.70177136894759e-27	7.33373893102256e-27	CPLM	1.214	13124	4664	64
DNAJB4	groups	respiratory failure	-0.588899341879475	0.0540880265411168	1.72755912642367e-27	7.43964978637289e-27	CPLM	1.01	13124	3515	73
ADAM9	groups	respiratory failure	0.326072232089093	0.0299563365692407	1.78250362786156e-27	7.67088632004055e-27	CPLM	1.113	13124	5044	62
EFHC1	groups	long COVID-19	0.481912240635849	0.0442751000082665	1.79064106019661e-27	7.70050892903879e-27	CPLM	1.28	13124	5668	57
NEIL1	groups	normal	0.551942493244095	0.0507271963567225	1.86811502067393e-27	8.02805762208441e-27	CPLM	1.01	13124	2575	80
TTC26	groups	respiratory failure	-0.539500527564091	0.0495909887324018	1.90089417335483e-27	8.16321057242798e-27	CPLM	1.12	13124	3515	73
A4GALT	groups	long COVID-19	-0.749575855148877	0.0689251964543605	1.98094852528405e-27	8.50105163785421e-27	CPLM	1.1	13124	3619	72
BCOR	groups	respiratory failure	0.549701817148244	0.0506649171991342	2.6114497195768e-27	1.11989614021796e-26	CPLM	1.01	13124	2163	84
REV3L	groups	respiratory failure	-0.572115084542606	0.0527464601950181	2.70484497344488e-27	1.1591383797575e-26	CPLM	1.01	13124	3553	73
RPS24	groups	long COVID-19	-0.49863025509122	0.0459973052967966	2.88932632596908e-27	1.23733284294115e-26	CPLM	1.187	13124	8831	33
IL5RA	groups	normal	0.480479315362217	0.0443236239241287	2.89464591561457e-27	1.23874707789471e-26	CPLM	1.17	13124	3175	76
VCAN	groups	respiratory failure	-1.94624744857425	0.179589092869338	2.99117259612133e-27	1.27916371258921e-26	CPLM	1.443	13124	1517	88
TAB3	groups	long COVID-19	0.613423510514153	0.0566608254107017	3.36902593784397e-27	1.43974866279053e-26	CPLM	1.01	13124	3144	76
ME3	groups	respiratory failure	-0.656190708185138	0.0606585161253853	3.69157981685647e-27	1.57649455183001e-26	CPLM	1.01	13124	2372	82
PRDX5	groups	long COVID-19	0.321815322159415	0.0297538466012239	3.76658351450631e-27	1.60740718294533e-26	CPLM	1.405	13124	10036	24
HLA-DRB1	groups	normal	-0.820583308137153	0.0758696326141058	3.77562008449904e-27	1.61014464853532e-26	CPLM	1.388	13124	4912	63
TPPP3	groups	respiratory failure	-0.346916308123864	0.0320828519538337	3.88170284454747e-27	1.65423575075406e-26	CPLM	1.443	13124	6554	50
MORN2	groups	normal	0.344078145817203	0.0318358529273557	4.10853172179644e-27	1.74968746903966e-26	CPLM	1.296	13124	5900	55
JUNB	groups	normal	-0.540371146298097	0.0500205258373874	4.33153778786687e-27	1.84338001076164e-26	CPLM	1.292	13124	5827	56
IQCG	groups	long COVID-19	0.440606113202264	0.040789511816131	4.38054186558938e-27	1.86294373937565e-26	CPLM	1.292	13124	5860	55
ORAI2	groups	normal	0.452000038817535	0.0418592574092936	4.56673362178113e-27	1.94078278002477e-26	CPLM	1.128	13124	3664	72
SCD	groups	respiratory failure	-0.999993985003956	0.0926240442113653	4.65744371166846e-27	1.97796416551563e-26	CPLM	1.377	13124	2449	81
PIBF1	groups	respiratory failure	-0.488673472312876	0.0453010254324407	5.13328693008643e-27	2.1785428498729e-26	CPLM	1.01	13124	4057	69
LMO7	groups	long COVID-19	0.446539073102536	0.0414140514810104	5.41414886443402e-27	2.29615249837633e-26	CPLM	1.397	13124	8656	34
ESF1	groups	respiratory failure	-0.673739959216717	0.0625244115979608	5.8180642350524e-27	2.46575103295078e-26	CPLM	1.01	13124	2553	81
SOCS3	groups	respiratory failure	-0.732769149568497	0.0680462349363092	6.26921411549221e-27	2.65512026780949e-26	CPLM	1.361	13124	2710	79
RSPH1	groups	normal	0.320100341070111	0.0297281746538715	6.3452740441208e-27	2.68548090316649e-26	CPLM	1.411	13124	6335	52
CHST6	groups	normal	0.381007377754242	0.0353878624494271	6.41137725110702e-27	2.71158868450745e-26	CPLM	1.188	13124	4617	65
PSMA6	groups	respiratory failure	-1.0586590772156	0.0983961659183811	6.94735466016402e-27	2.93624948162886e-26	CPLM	1.01	13124	1614	88
ST6GAL1	groups	long COVID-19	-0.817262910375078	0.0759687753617188	7.04293323934102e-27	2.9745978695181e-26	CPLM	1.216	13124	3584	73
HIST1H1E	groups	respiratory failure	-1.20379113364573	0.11195299635137	7.45043979270087e-27	3.14454644446571e-26	CPLM	1.01	13124	1717	87
PRUNE2	groups	normal	0.605718790483742	0.0563706820093723	8.06424406922872e-27	3.4012721723306e-26	CPLM	1.104	13124	1708	87
COX17	groups	respiratory failure	-0.580080434849498	0.0539868607972333	8.10208527030004e-27	3.41488714103724e-26	CPLM	1.01	13124	3050	77
ZFYVE16	groups	respiratory failure	-0.510694351909918	0.0475333702390454	8.18365417668226e-27	3.44690125507584e-26	CPLM	1.01	13124	3834	71
ALPL	groups	long COVID-19	-2.0296220957499	0.189031531139766	8.81888088303721e-27	3.71190867050935e-26	CPLM	1.326	13124	1423	89
ATP5F1E	groups	long COVID-19	-0.499752608053167	0.0465517640052125	8.96517004575797e-27	3.77089789390409e-26	CPLM	1.01	13124	8063	39
C7orf57	groups	respiratory failure	-0.614003113018531	0.0571959906491957	8.99838706271925e-27	3.78227891527439e-26	CPLM	1.01	13124	2829	78
DNAAF4	groups	respiratory failure	-0.583554045057802	0.0543774598167946	9.34574530278676e-27	3.9255965734893e-26	CPLM	1.01	13124	3301	75
CRYM	groups	normal	-0.782047693946882	0.072903907233195	9.80166090609335e-27	4.11428568860692e-26	CPLM	1.204	13124	2166	83
MORN2	groups	long COVID-19	0.441425161199736	0.0411630792098602	1.01535912655891e-26	4.25909863128298e-26	CPLM	1.296	13124	5900	55
CEP83	groups	respiratory failure	-0.588148142072252	0.0548505380967236	1.02708944812119e-26	4.3053626627387e-26	CPLM	1.01	13124	3304	75
MNS1	groups	respiratory failure	-0.438303476009996	0.0408766303426531	1.02872452322125e-26	4.30927510034223e-26	CPLM	1.23	13124	4925	62
HES1	groups	normal	-0.724554374871033	0.0676425778604541	1.15839990658223e-26	4.8491709790876e-26	CPLM	1.366	13124	4577	65
RPL6	groups	long COVID-19	-0.953882066345779	0.0890773092392725	1.19671874451868e-26	5.00616472076923e-26	CPLM	1.01	13124	4012	69
ACSL1	groups	normal	-0.83144342086729	0.0776947558741944	1.29071424558157e-26	5.39569515460615e-26	CPLM	1.12	13124	3460	74
SLFN13	groups	normal	0.442011812411153	0.0413235304070509	1.36219567071467e-26	5.69064191418966e-26	CPLM	1.144	13124	3753	71
GLB1L	groups	normal	0.46521413710396	0.043538788236556	1.53743022875632e-26	6.41832701209555e-26	CPLM	1.113	13124	3098	76
IFT81	groups	respiratory failure	-0.491430841899355	0.046006462379202	1.59211256341552e-26	6.64209460049911e-26	CPLM	1.119	13124	4279	67
MTRNR2L12	groups	respiratory failure	-0.977453550885104	0.091524138798847	1.62724146998446e-26	6.78403928525088e-26	CPLM	1.387	13124	5943	55
ITPRIP	groups	long COVID-19	0.906549248429766	0.0848930730721784	1.64499745501637e-26	6.85341205648271e-26	CPLM	1.186	13124	1774	86
DZIP3	groups	normal	0.354612516904464	0.0332102310687422	1.66104726759038e-26	6.91558730187967e-26	CPLM	1.255	13124	5364	59
SPG7	groups	respiratory failure	-0.486560132454023	0.045573351025336	1.68591130767207e-26	7.01435050163563e-26	CPLM	1.01	13124	4603	65
RPS17	groups	long COVID-19	-1.32657873505474	0.124291526916424	1.74625985747414e-26	7.26051576489415e-26	CPLM	1.01	13124	2929	78
PRDX1	groups	normal	0.204291498091241	0.019146162068105	1.80347303164747e-26	7.49332062743377e-26	CPLM	1.356	13124	10590	19
OVOL1	groups	respiratory failure	0.678412355923686	0.0635878219742982	1.82667174454325e-26	7.58457821720086e-26	CPLM	1.213	13124	1878	86
VAMP5	groups	normal	-0.95439002445442	0.0895049531362683	1.94569105058587e-26	8.07330320381609e-26	CPLM	1.124	13124	1898	86
PIH1D2	groups	respiratory failure	-0.515919244389093	0.0484868606517047	2.47507804333347e-26	1.02629670925799e-25	CPLM	1.125	13124	3629	72
ECHDC2	groups	normal	0.517152147172763	0.0486044036691522	2.48474254588501e-26	1.02960890514709e-25	CPLM	1.01	13124	3027	77
KNDC1	groups	normal	0.56275832244312	0.0529073779420202	2.57507615351963e-26	1.06632115028753e-25	CPLM	1.088	13124	2188	83
RPL23A	groups	long COVID-19	-0.974744318018252	0.0916526238817105	2.61555659963659e-26	1.08235398102212e-25	CPLM	1.01	13124	3984	70
C20orf96	groups	respiratory failure	-0.54803316019751	0.0515552870682816	2.76409892919874e-26	1.14305262789289e-25	CPLM	1.105	13124	3426	74
CCDC148	groups	normal	0.553885800966608	0.0521140905922588	2.81384435500197e-26	1.16284106218487e-25	CPLM	1.01	13124	2226	83
TMA7	groups	normal	-0.5665539802138	0.0533113186790033	2.84563904534646e-26	1.17518960171302e-25	CPLM	1.01	13124	4252	68
GSN	groups	normal	-0.34393140899419	0.0323660041662048	2.87473373213052e-26	1.18640724791758e-25	CPLM	1.192	13124	7354	44
CAPN8	groups	respiratory failure	-0.915653612366372	0.0863047141936013	3.43521363712904e-26	1.41676608096772e-25	CPLM	1.133	13124	1455	89
MORN1	groups	respiratory failure	-0.668956570224747	0.0630662904476543	3.52180646147632e-26	1.45150426039772e-25	CPLM	1.01	13124	2444	81
CD36	groups	long COVID-19	-1.41357345205445	0.133299713942644	3.62498789410716e-26	1.49302821312623e-25	CPLM	1.283	13124	1751	87
S100A14	groups	long COVID-19	-0.829767435676906	0.0782511216093509	3.64697137668018e-26	1.50107581931589e-25	CPLM	1.312	13124	3956	70
KIF3A	groups	respiratory failure	-0.461303512456942	0.0435388671987941	3.99904843816876e-26	1.64488656790317e-25	CPLM	1.104	13124	4237	68
SAA1	groups	long COVID-19	-1.70528009461487	0.16112876066419	4.53497460674505e-26	1.86407490361589e-25	CPLM	1.504	13124	2923	78
KYNU	groups	normal	-0.925494659443524	0.0875689266594138	5.2913407742533e-26	2.17351997957789e-25	CPLM	1.234	13124	2346	82
CTSB	groups	normal	-0.328438641843208	0.0310862619727185	5.48271807692125e-26	2.25062645122817e-25	CPLM	1.375	13124	9884	25
DTHD1	groups	respiratory failure	-0.402814275166804	0.038135159411999	5.63482195081989e-26	2.31151914495557e-25	CPLM	1.266	13124	5265	60
SLC28A3	groups	respiratory failure	-1.00205397310832	0.0949352952092069	6.1109535824808e-26	2.50516461615585e-25	CPLM	1.01	13124	1413	89
SLC23A2	groups	long COVID-19	0.688733240509815	0.0652539852496133	6.14145942163034e-26	2.51599081442508e-25	CPLM	1.01	13124	2623	80
GON7	groups	respiratory failure	-0.465126387880607	0.0440696470881959	6.16134250583023e-26	2.5224536218869e-25	CPLM	1.1	13124	4272	67
POMT2	groups	long COVID-19	0.688382261143289	0.0652544540227215	6.50542663325661e-26	2.6615472987894e-25	CPLM	1.01	13124	2172	83
INTU	groups	normal	0.462639186450749	0.0438705681055533	6.76095399189227e-26	2.76424889908192e-25	CPLM	1.01	13124	3523	73
MFSD2A	groups	long COVID-19	0.700460028461151	0.0664266361549149	6.80972256622739e-26	2.78233574711925e-25	CPLM	1.01	13124	2071	84
RIBC1	groups	normal	0.402870767241698	0.038215980864413	7.02284453854672e-26	2.86750587175634e-25	CPLM	1.156	13124	3754	71
AL033397.1	groups	respiratory failure	-1.11546814530387	0.105926576784561	7.91669189881062e-26	3.23032591033861e-25	CPLM	1.144	13124	1354	90
TSPAN19	groups	respiratory failure	-0.559946773955095	0.0532362326386872	9.02333413802065e-26	3.67943525508531e-25	CPLM	1.168	13124	3908	70
LGALS9	groups	normal	-0.780468443515662	0.0742521542174629	9.722787003774e-26	3.96201957466331e-25	CPLM	1.01	13124	2374	82
FAM83A	groups	normal	-1.24818402674415	0.11878262084078	1.0025696172758e-25	4.08274537114765e-25	CPLM	1.376	13124	1807	86
ADH1C	groups	long COVID-19	-0.702423154504674	0.0668572029581469	1.02190345353109e-25	4.15872041625875e-25	CPLM	1.425	13124	5788	56
CITED2	groups	long COVID-19	0.552609594101692	0.0526113730322644	1.05137325763162e-25	4.27581667226209e-25	CPLM	1.181	13124	5054	61
IFIT1	groups	respiratory failure	-0.66989962985547	0.0638043430718427	1.10037011457778e-25	4.47211970458115e-25	CPLM	1.261	13124	2774	79
SNAPC4	groups	respiratory failure	-0.725202056665923	0.0690820959715031	1.11895886184941e-25	4.54466029802726e-25	CPLM	1.01	13124	2155	84
EIF2AK3	groups	respiratory failure	-0.601683566491022	0.0573302108791874	1.1503219417914e-25	4.66895376374158e-25	CPLM	1.01	13124	2431	81
CBR1	groups	normal	0.323951886395609	0.0308695773269654	1.1605184213611e-25	4.70722828637947e-25	CPLM	1.237	13124	6437	51
TMEM120B	groups	normal	0.540995836174336	0.0515548859379532	1.16812101745178e-25	4.73493806479958e-25	CPLM	1.01	13124	2256	83
CEP83	groups	normal	0.463952586510236	0.0442654759812149	1.33115999321073e-25	5.39225166115245e-25	CPLM	1.01	13124	3304	75
TPD52L1	groups	respiratory failure	-0.567873445537567	0.0542008305177806	1.38714755462211e-25	5.61534155104441e-25	CPLM	1.093	13124	2560	80
CEACAM6	groups	normal	-0.71359775159163	0.0681321183074903	1.43859331728324e-25	5.81976387446402e-25	CPLM	1.521	13124	3823	71
C11orf97	groups	respiratory failure	-0.501737966879905	0.0479741221534799	1.68721925624625e-25	6.8210753473392e-25	CPLM	1.173	13124	3633	72
DENND6B	groups	respiratory failure	-0.560045029247162	0.0536281736256122	1.982061696677e-25	8.00779005216676e-25	CPLM	1.01	13124	2889	78
RAD9A	groups	normal	0.469491207975907	0.0449651322880488	2.02146619430527e-25	8.16161992059742e-25	CPLM	1.01	13124	3386	74
SECTM1	groups	normal	-1.32868350732082	0.12729675568522	2.09768115430807e-25	8.46377133285537e-25	CPLM	1.222	13124	1567	88
RPS15A	groups	normal	-0.508113832481656	0.0487079981349534	2.22981430640893e-25	8.99099780410851e-25	CPLM	1.01	13124	5600	57
MYCBP2	groups	respiratory failure	-0.458345206936574	0.0439620536469301	2.37162134512516e-25	9.55651356982521e-25	CPLM	1.01	13124	4711	64
CD44	groups	respiratory failure	-0.93770647942958	0.0899628543132566	2.4384868948567e-25	9.81950689922293e-25	CPLM	1.403	13124	2846	78
GSTO1	groups	respiratory failure	-0.646067901609292	0.062009924015878	2.55513471536365e-25	1.0282491669101e-24	CPLM	1.01	13124	3226	75
C20orf85	groups	long COVID-19	0.419794864920169	0.0402993825858338	2.60562215143844e-25	1.04787987111876e-24	CPLM	1.399	13124	6045	54
FAM161A	groups	normal	0.519643200352848	0.0498896345963341	2.63431593724017e-25	1.05872605828481e-24	CPLM	1.01	13124	2664	80
CES1	groups	long COVID-19	0.496992088707497	0.0477249049035709	2.69459941421602e-25	1.08224558552653e-24	CPLM	1.35	13124	5185	60
GNPTAB	groups	respiratory failure	-0.505151637032073	0.0485199053005847	2.76455368415625e-25	1.10961595911134e-24	CPLM	1.01	13124	3370	74
RPS27A	groups	long COVID-19	-0.63974222579571	0.0614556476937587	2.80531380300069e-25	1.12524050060269e-24	CPLM	1.01	13124	6461	51
AC007906.2	groups	long COVID-19	0.435221794379744	0.0418111926876535	2.82297816167346e-25	1.13158674222172e-24	CPLM	1.348	13124	5693	57
PRDX1	groups	long COVID-19	0.264177637531029	0.0253794146141052	2.82553625754064e-25	1.13187333056471e-24	CPLM	1.356	13124	10590	19
SRGAP3-AS2	groups	long COVID-19	-1.07848506966171	0.103630261189399	2.88750623553852e-25	1.15594366313182e-24	CPLM	1.236	13124	3048	77
CROCC2	groups	respiratory failure	-0.77536045764569	0.0745077049311441	2.90563779209846e-25	1.16244440920369e-24	CPLM	1.234	13124	2872	78
TUBB	groups	respiratory failure	-0.593387598523328	0.0570374315506362	2.99690151854233e-25	1.19817527508909e-24	CPLM	1.142	13124	3235	75
CYP2F1	groups	long COVID-19	-1.37996031861807	0.132673009006605	3.06835117011569e-25	1.2259430407079e-24	CPLM	1.365	13124	1836	86
P2RX4	groups	respiratory failure	-0.844316611244683	0.0811782405350147	3.08239671474667e-25	1.23075411087512e-24	CPLM	1.01	13124	1813	86
MKL2	groups	respiratory failure	-0.529401186861961	0.0509098684577327	3.14664203147327e-25	1.25536456149042e-24	CPLM	1.01	13124	3646	72
PTP4A1	groups	normal	-0.48916352460307	0.0470406177326176	3.14812151880028e-25	1.25536456149042e-24	CPLM	1.01	13124	5196	60
SLC22A4	groups	respiratory failure	-0.464870934891693	0.0447110445499219	3.19830356264734e-25	1.274547837652e-24	CPLM	1.18	13124	3997	70
S100P	groups	long COVID-19	-0.720857398591408	0.0693325070690618	3.20238714871063e-25	1.27534756681141e-24	CPLM	1.596	13124	6840	48
UTRN	groups	normal	0.373637829298497	0.0359501985751017	3.3349746835266e-25	1.32728966503803e-24	CPLM	1.187	13124	6180	53
CDYL	groups	long COVID-19	0.554306557852956	0.0533380576933829	3.36560219700664e-25	1.33861159921099e-24	CPLM	1.01	13124	3432	74
WSB1	groups	respiratory failure	-0.409038200450172	0.0393623853091555	3.39112773956633e-25	1.3478909675519e-24	CPLM	1.01	13124	5595	57
CCDC157	groups	long COVID-19	0.56993425637735	0.0548589334756247	3.48093628471712e-25	1.3826927376745e-24	CPLM	1.01	13124	2981	77
SELENOP	groups	respiratory failure	-0.472179826560501	0.0454624460028331	3.5888469622347e-25	1.42463537136932e-24	CPLM	1.01	13124	3687	72
GABARAP	groups	normal	-0.69771803367894	0.0671838046619421	3.62405773214843e-25	1.43768336777284e-24	CPLM	1.01	13124	3183	76
SAMD9	groups	respiratory failure	0.444483113449943	0.0428123985761416	3.74270933549386e-25	1.48379457903601e-24	CPLM	1.328	13124	4655	65
PPOX	groups	respiratory failure	-0.43989476729021	0.0423759493520385	3.79546254411281e-25	1.50373777312237e-24	CPLM	1.202	13124	4626	65
KRT13	groups	long COVID-19	1.45089390483566	0.139815053757193	3.93715534974078e-25	1.55886982609659e-24	CPLM	1.599	13124	2058	84
TMSB4X	groups	long COVID-19	-0.834098254175475	0.0804088047752211	4.10483803325996e-25	1.62421458519648e-24	CPLM	1.403	13124	7073	46
MAPK15	groups	respiratory failure	-0.578207446532451	0.0557758222678544	4.39534826137565e-25	1.73804466665215e-24	CPLM	1.171	13124	3390	74
SPAG6	groups	long COVID-19	0.427815290636571	0.041294747241065	4.70636843151464e-25	1.85983323924913e-24	CPLM	1.319	13124	5574	58
SPG7	groups	normal	0.404610313318373	0.0390689320748033	4.89157227728224e-25	1.93177783632092e-24	CPLM	1.01	13124	4603	65
DNAAF4	groups	normal	0.456440610988428	0.0440773759152797	4.93634541473822e-25	1.94820676040536e-24	CPLM	1.01	13124	3301	75
TAB3	groups	respiratory failure	0.422063310686414	0.0407720298129826	5.12687478107321e-25	2.02210263523254e-24	CPLM	1.01	13124	3144	76
CASC1	groups	respiratory failure	-0.444974249921132	0.0429948246270001	5.25060197438349e-25	2.06957296050635e-24	CPLM	1.187	13124	4376	67
HACD4	groups	normal	0.439560143111446	0.0424838698887954	5.41439512691608e-25	2.13276462311685e-24	CPLM	1.132	13124	3426	74
CHORDC1	groups	respiratory failure	-0.674991457716706	0.0652449555082403	5.47200436050335e-25	2.15407556268276e-24	CPLM	1.01	13124	3150	76
HSPD1	groups	long COVID-19	-0.639145626445291	0.0617826743837297	5.4966533663532e-25	2.16239258954356e-24	CPLM	1.146	13124	7072	46
LYZ	groups	respiratory failure	-1.33930291588624	0.129469332790771	5.52548996580275e-25	2.17234531882168e-24	CPLM	1.523	13124	2385	82
SPATA17	groups	normal	0.410610896254733	0.0396981519909231	5.5964264592141e-25	2.19882628829391e-24	CPLM	1.14	13124	3774	71
FRMPD2	groups	respiratory failure	-0.746754508916483	0.0722071175947902	5.683102905598e-25	2.23145364087451e-24	CPLM	1.193	13124	2812	79
RPL28	groups	normal	-0.424397798482736	0.041060288880366	6.03928639778743e-25	2.36979282867812e-24	CPLM	1.01	13124	6247	52
KIF27	groups	respiratory failure	-0.5194113870155	0.0502568243825133	6.09110525786908e-25	2.38860008867011e-24	CPLM	1.098	13124	3595	73
SAXO2	groups	long COVID-19	0.482568568549227	0.046715560556955	6.42830949559338e-25	2.51922454450791e-24	CPLM	1.252	13124	4993	62
DCDC2B	groups	respiratory failure	-0.62351251167245	0.0603634205142067	6.46976368237585e-25	2.53385323810396e-24	CPLM	1.106	13124	2641	80
HMGCR	groups	respiratory failure	-0.492449827136871	0.0476947510729654	6.76236176784015e-25	2.64675995005139e-24	CPLM	1.01	13124	3367	74
FTH1	groups	long COVID-19	0.458533302349819	0.0444115666790508	6.79002463827206e-25	2.6558943505496e-24	CPLM	1.591	13124	11614	12
