feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
FKBP5	age	50-59	-0.727473285477023	0.782895471704277	0.357158293364063	0.999986744539176	CPLM	1.389	58	21	64
FKBP5	age	60-69	0.128166076478478	0.652231954761658	0.844996796714663	0.999986744539176	CPLM	1.389	58	21	64
FKBP5	age	70-79	-0.14133990283505	0.855503491314821	0.869429841566484	0.999986744539176	CPLM	1.389	58	21	64
FKBP5	age	80-89	-22.3598044753664	1774.93925697774	0.989998063385958	0.999986744539176	CPLM	1.389	58	21	64
FHAD1	age	30-39	0.60171395664645	0.722431413566417	0.408784116710991	0.999986744539176	CPLM	1.506	58	34	41
FHAD1	age	40-49	-0.164720716080818	0.879607537035533	0.852194990682368	0.999986744539176	CPLM	1.506	58	34	41
FHAD1	age	50-59	0.699643922370392	0.663209737878904	0.296426645021556	0.999986744539176	CPLM	1.506	58	34	41
FHAD1	age	60-69	0.817449553178184	0.623519942901032	0.195722262054444	0.999986744539176	CPLM	1.506	58	34	41
FHAD1	age	70-79	-0.14997310284515	0.852685295858881	0.861082146235136	0.999986744539176	CPLM	1.506	58	34	41
FHAD1	age	80-89	1.96192640783961	1.50549219982418	0.198366513612683	0.999986744539176	CPLM	1.506	58	34	41
SLK	age	30-39	-0.190689815876861	0.634735602166696	0.765075007905854	0.999986744539176	CPLM	1.51	58	46	21
SLK	age	40-49	0.187213695435501	0.673233824824807	0.782074301391765	0.999986744539176	CPLM	1.51	58	46	21
SLK	age	50-59	0.140551350711533	0.557703068708136	0.802039821948357	0.999986744539176	CPLM	1.51	58	46	21
SLK	age	60-69	0.100814695716684	0.522395576210496	0.847736929827339	0.999986744539176	CPLM	1.51	58	46	21
SLK	age	70-79	-0.0468485543261662	0.67628897083624	0.945043234756615	0.999986744539176	CPLM	1.51	58	46	21
SLK	age	80-89	-27.8114160822902	1299.88850031758	0.983013866926833	0.999986744539176	CPLM	1.51	58	46	21
SPAG17	age	30-39	0.354209240437821	0.761263517763841	0.643703676680306	0.999986744539176	CPLM	1.416	58	25	57
SPAG17	age	40-49	-0.776527062638387	1.02070828937804	0.450296023435592	0.999986744539176	CPLM	1.416	58	25	57
SPAG17	age	50-59	0.461000157856455	0.6962118191253	0.510853034055564	0.999986744539176	CPLM	1.416	58	25	57
SPAG17	age	60-69	0.150011450087129	0.668431384231741	0.823324796952049	0.999986744539176	CPLM	1.416	58	25	57
SPAG17	age	70-79	-0.164376484944977	0.881916710995697	0.852881885282482	0.999986744539176	CPLM	1.416	58	25	57
SPAG17	age	80-89	1.25824697335598	1.87949916220932	0.506222569737377	0.999986744539176	CPLM	1.416	58	25	57
RNF152	age	30-39	0.259429914065695	1.05559337756157	0.806849068697386	0.999986744539176	CPLM	1.415	58	17	71
RNF152	age	40-49	-0.310394487167719	1.28015193836627	0.809390844532204	0.999986744539176	CPLM	1.415	58	17	71
RNF152	age	50-59	-0.358103754776496	1.04185582304423	0.732472040208819	0.999986744539176	CPLM	1.415	58	17	71
RNF152	age	60-69	0.852322734134059	0.875515613784492	0.334895092826594	0.999986744539176	CPLM	1.415	58	17	71
RNF152	age	70-79	-0.631904109989247	1.31263518868643	0.63229059858098	0.999986744539176	CPLM	1.415	58	17	71
RNF152	age	80-89	-22.4252558076085	1858.17195644579	0.990418090630062	0.999986744539176	CPLM	1.415	58	17	71
ADGRF1	age	30-39	0.77681901295811	0.438631482080337	0.0825354906495402	0.999986744539176	CPLM	1.462	58	45	22
ADGRF1	age	40-49	0.537453479695466	0.49288549594971	0.280652281413381	0.999986744539176	CPLM	1.462	58	45	22
ADGRF1	age	50-59	0.149739963852002	0.431017450649859	0.729712654958867	0.999986744539176	CPLM	1.462	58	45	22
ADGRF1	age	60-69	-0.122679260852543	0.410127403653255	0.766060437969928	0.999986744539176	CPLM	1.462	58	45	22
ADGRF1	age	70-79	-0.606792205677025	0.570012724082822	0.292105631084321	0.999986744539176	CPLM	1.462	58	45	22
ADGRF1	age	80-89	-0.362415461583036	1.66590102452902	0.828648406593705	0.999986744539176	CPLM	1.462	58	45	22
ST3GAL1	age	30-39	1.16264610350666	0.911357747901902	0.207831149741889	0.999986744539176	CPLM	1.347	58	13	78
ST3GAL1	age	40-49	1.32845217441889	0.95351995032716	0.169599681161872	0.999986744539176	CPLM	1.347	58	13	78
ST3GAL1	age	50-59	0.466112944012936	0.918188334805592	0.613891375658721	0.999986744539176	CPLM	1.347	58	13	78
ST3GAL1	age	60-69	-0.107590338138818	0.903738396967798	0.905703201954763	0.999986744539176	CPLM	1.347	58	13	78
ST3GAL1	age	70-79	0.372163014821607	1.06205939723666	0.727469445656284	0.999986744539176	CPLM	1.347	58	13	78
ST3GAL1	age	80-89	-20.225371620234	1956.33687665167	0.991791642105242	0.999986744539176	CPLM	1.347	58	13	78
TACC1	age	30-39	0.103475113902611	0.885472295120635	0.907431031804511	0.999986744539176	CPLM	1.314	58	30	48
TACC1	age	40-49	-0.365445550244714	1.07166736233512	0.734499570389511	0.999986744539176	CPLM	1.314	58	30	48
TACC1	age	50-59	0.38492418789928	0.789217810621797	0.627832199664383	0.999986744539176	CPLM	1.314	58	30	48
TACC1	age	60-69	-0.4554536487901	0.80109805591009	0.572165684539118	0.999986744539176	CPLM	1.314	58	30	48
TACC1	age	70-79	-2.57768761332912	1.8364798865494	0.166497137470057	0.999986744539176	CPLM	1.314	58	30	48
TACC1	age	80-89	-20.6423898168473	2743.59883322349	0.994026257597273	0.999986744539176	CPLM	1.314	58	30	48
SMC4	age	30-39	0.323613138498559	0.716251301702731	0.653317924376034	0.999986744539176	CPLM	1.176	58	31	47
SMC4	age	40-49	-0.139771743999953	0.86041274116019	0.871595547455525	0.999986744539176	CPLM	1.176	58	31	47
SMC4	age	50-59	-0.612410826110431	0.785630134481427	0.439278643973768	0.999986744539176	CPLM	1.176	58	31	47
SMC4	age	60-69	0.423477515327747	0.618647185068524	0.496744799679153	0.999986744539176	CPLM	1.176	58	31	47
SMC4	age	70-79	-0.0896349016130862	0.822167821711562	0.913612373496465	0.999986744539176	CPLM	1.176	58	31	47
SMC4	age	80-89	-16.8160272155098	2171.95418093741	0.993852767748776	0.999986744539176	CPLM	1.176	58	31	47
B3GALT5	age	30-39	-0.325673822235795	1.10927702911364	0.770261869180571	0.999986744539176	CPLM	1.344	58	17	71
B3GALT5	age	40-49	0.47631413410738	1.06897133269746	0.657785191326119	0.999986744539176	CPLM	1.344	58	17	71
B3GALT5	age	50-59	0.62982195233052	0.899827892465656	0.487147887833119	0.999986744539176	CPLM	1.344	58	17	71
B3GALT5	age	60-69	0.970199995000431	0.831813408760419	0.248891304628293	0.999986744539176	CPLM	1.344	58	17	71
B3GALT5	age	70-79	-1.25849487334306	1.4676503884666	0.395186137139565	0.999986744539176	CPLM	1.344	58	17	71
B3GALT5	age	80-89	-20.3961918127474	2132.71091003078	0.992406855750973	0.999986744539176	CPLM	1.344	58	17	71
AQP3	age	30-39	0.381308821320687	0.562497005119936	0.500908066346149	0.999986744539176	CPLM	1.552	58	47	19
AQP3	age	40-49	0.157130017380914	0.639146004783982	0.806789942345177	0.999986744539176	CPLM	1.552	58	47	19
AQP3	age	50-59	0.313743809749784	0.518202736066103	0.547567592042443	0.999986744539176	CPLM	1.552	58	47	19
AQP3	age	60-69	0.246273650769013	0.48856083066169	0.6163760880645	0.999986744539176	CPLM	1.552	58	47	19
AQP3	age	70-79	-0.64811489139709	0.692088033520347	0.353448295231074	0.999986744539176	CPLM	1.552	58	47	19
AQP3	age	80-89	-0.00840564826741223	1.6977977927746	0.996069075135864	0.999986744539176	CPLM	1.552	58	47	19
SLC31A2	age	30-39	-0.558538946215688	0.751417741008147	0.460702518124855	0.999986744539176	CPLM	1.163	58	18	69
SLC31A2	age	40-49	-0.543963042216866	0.834991785618725	0.517675086646646	0.999986744539176	CPLM	1.163	58	18	69
SLC31A2	age	50-59	-0.554325844480124	0.678632588042494	0.417826292232322	0.999986744539176	CPLM	1.163	58	18	69
SLC31A2	age	60-69	-0.856576543658188	0.639342860877328	0.18625750240368	0.999986744539176	CPLM	1.163	58	18	69
SLC31A2	age	70-79	-0.268097039216224	0.748190950254161	0.72157758674239	0.999986744539176	CPLM	1.163	58	18	69
SLC31A2	age	80-89	-16.6548123747414	1974.87727672448	0.993304150460275	0.999986744539176	CPLM	1.163	58	18	69
MUC13	age	30-39	0.26240200053612	1.44551982493553	0.856672883062688	0.999986744539176	CPLM	1.149	58	10	83
MUC13	age	40-49	-0.768139796052786	2.04816310913394	0.709187091648036	0.999986744539176	CPLM	1.149	58	10	83
MUC13	age	50-59	-0.860295506288426	1.67292200977598	0.609300422546261	0.999986744539176	CPLM	1.149	58	10	83
MUC13	age	60-69	0.0784396052811906	1.27970590553025	0.951363834581118	0.999986744539176	CPLM	1.149	58	10	83
MUC13	age	70-79	-0.173188577793776	1.67598286621558	0.91810195693763	0.999986744539176	CPLM	1.149	58	10	83
MUC13	age	80-89	-15.4414343099827	3078.78398725331	0.996017847699209	0.999986744539176	CPLM	1.149	58	10	83
FUT6	age	30-39	0.293792822445139	1.08132807381354	0.786952397605091	0.999986744539176	CPLM	1.309	58	24	59
FUT6	age	40-49	1.35333291062115	1.0094763494593	0.185982402917418	0.999986744539176	CPLM	1.309	58	24	59
FUT6	age	50-59	0.285862950128832	1.00352802436255	0.776906530599172	0.999986744539176	CPLM	1.309	58	24	59
FUT6	age	60-69	0.231438031506342	0.940616020281587	0.806631555511927	0.999986744539176	CPLM	1.309	58	24	59
FUT6	age	70-79	1.41451549399043	0.983936477310374	0.156652893570398	0.999986744539176	CPLM	1.309	58	24	59
FUT6	age	80-89	-19.6881502231884	2630.53235796781	0.99405751033341	0.999986744539176	CPLM	1.309	58	24	59
RAB8B	age	30-39	21.9918328219094	2403.84107438984	0.992736251477825	0.999986744539176	CPLM	1.224	58	10	83
RAB8B	age	40-49	21.815560168261	2403.84113344338	0.992794471642796	0.999986744539176	CPLM	1.224	58	10	83
RAB8B	age	50-59	21.9114060449625	2403.84104929475	0.992762815052514	0.999986744539176	CPLM	1.224	58	10	83
RAB8B	age	60-69	20.7118612193896	2403.84108553156	0.993159006178541	0.999986744539176	CPLM	1.224	58	10	83
RAB8B	age	70-79	21.9344942676411	2403.84110485681	0.992755189556353	0.999986744539176	CPLM	1.224	58	10	83
RAB8B	age	80-89	1.9667538369824	6641.79412866059	0.99976488740603	0.999986744539176	CPLM	1.224	58	10	83
ANXA9	age	30-39	2.19526876780722	1.16236141130028	0.0646351332206647	0.999986744539176	CPLM	1.138	58	10	83
ANXA9	age	40-49	1.58692153774705	1.25529446484635	0.21191181266763	0.999986744539176	CPLM	1.138	58	10	83
ANXA9	age	50-59	-18.9157791422238	1960.50679686404	0.992339443582597	0.999986744539176	CPLM	1.138	58	10	83
ANXA9	age	60-69	1.20390467577439	1.16105339716048	0.304670605888145	0.999986744539176	CPLM	1.138	58	10	83
ANXA9	age	70-79	2.25187121764788	1.17569748553444	0.0610634175830837	0.999986744539176	CPLM	1.138	58	10	83
ANXA9	age	80-89	-18.3836456889137	11885.7742431127	0.998771952144947	0.999986744539176	CPLM	1.138	58	10	83
WDR60	age	30-39	0.506698908143752	0.923973068343332	0.585815840233792	0.999986744539176	CPLM	1.438	58	39	33
WDR60	age	40-49	0.592562252195565	0.999670292829836	0.55596270665785	0.999986744539176	CPLM	1.438	58	39	33
WDR60	age	50-59	1.07125042402385	0.81930830148627	0.196904820202513	0.999986744539176	CPLM	1.438	58	39	33
WDR60	age	60-69	1.26862618909744	0.774025214649018	0.107368782960714	0.999986744539176	CPLM	1.438	58	39	33
WDR60	age	70-79	0.88910011788943	0.938913951077005	0.348132026673189	0.999986744539176	CPLM	1.438	58	39	33
WDR60	age	80-89	1.98064265634117	1.92088271128031	0.307354153398609	0.999986744539176	CPLM	1.438	58	39	33
RPL39	age	30-39	0.193542334459451	1.14815814514187	0.866803478319587	0.999986744539176	CPLM	1.01	58	25	57
RPL39	age	40-49	-0.483038569575805	1.5037456153317	0.74935369820332	0.999986744539176	CPLM	1.01	58	25	57
RPL39	age	50-59	0.173155337908517	1.07884311519153	0.873120536388569	0.999986744539176	CPLM	1.01	58	25	57
RPL39	age	60-69	-0.443300613033211	1.09627456760705	0.687631491410323	0.999986744539176	CPLM	1.01	58	25	57
RPL39	age	70-79	-0.30205201527893	1.37136822759267	0.82655114402309	0.999986744539176	CPLM	1.01	58	25	57
RPL39	age	80-89	-14.1770547697281	4141.50270659215	0.997282068505448	0.999986744539176	CPLM	1.01	58	25	57
LDLRAD1	age	30-39	-0.329508697192484	0.786919132960178	0.677169814615167	0.999986744539176	CPLM	1.468	58	24	59
LDLRAD1	age	40-49	0.293694082913895	0.80184791904096	0.715677562077952	0.999986744539176	CPLM	1.468	58	24	59
LDLRAD1	age	50-59	0.239665182798837	0.671514902155712	0.722637516694011	0.999986744539176	CPLM	1.468	58	24	59
LDLRAD1	age	60-69	0.154034771004529	0.63158861553653	0.808298590994039	0.999986744539176	CPLM	1.468	58	24	59
LDLRAD1	age	70-79	-1.24816734316496	1.00310095969031	0.219074288647366	0.999986744539176	CPLM	1.468	58	24	59
LDLRAD1	age	80-89	0.0717156774801789	2.32960524751332	0.975561579282512	0.999986744539176	CPLM	1.468	58	24	59
PCF11	age	30-39	-0.00773792385175135	0.52783260127035	0.988360785182615	0.999986744539176	CPLM	1.138	58	35	40
PCF11	age	40-49	-0.818696612923194	0.72279622566153	0.262645960031135	0.999986744539176	CPLM	1.138	58	35	40
PCF11	age	50-59	-0.42544096991439	0.527357657245748	0.423562074875157	0.999986744539176	CPLM	1.138	58	35	40
PCF11	age	60-69	-0.479888886237559	0.478380014512622	0.320522512661012	0.999986744539176	CPLM	1.138	58	35	40
PCF11	age	70-79	-0.64499729067756	0.658900967938881	0.332250911996053	0.999986744539176	CPLM	1.138	58	35	40
PCF11	age	80-89	-16.4629630868861	1811.83038706669	0.992785675459514	0.999986744539176	CPLM	1.138	58	35	40
CXCL17	age	30-39	0.401067727690612	0.613308976195601	0.516087963775895	0.999986744539176	CPLM	1.417	58	37	36
CXCL17	age	40-49	-0.370134003247155	0.765192409697825	0.630659620511554	0.999986744539176	CPLM	1.417	58	37	36
CXCL17	age	50-59	-0.173722360208364	0.602472410366204	0.774248240513677	0.999986744539176	CPLM	1.417	58	37	36
CXCL17	age	60-69	-0.163709236198599	0.555328299600261	0.76934550748853	0.999986744539176	CPLM	1.417	58	37	36
CXCL17	age	70-79	0.455462729850112	0.649633493589795	0.486422933767973	0.999986744539176	CPLM	1.417	58	37	36
CXCL17	age	80-89	-24.4235311168739	1923.20489000392	0.989917173356197	0.999986744539176	CPLM	1.417	58	37	36
PRSS3	age	30-39	-2.55328934652189	1.13107162763608	0.0282938037222208	0.999986744539176	CPLM	1.186	58	10	83
PRSS3	age	40-49	-1.29080659102892	0.851627956252267	0.135771022214928	0.999986744539176	CPLM	1.186	58	10	83
PRSS3	age	50-59	-2.96828927896562	1.11389723022771	0.0102893089693735	0.999986744539176	CPLM	1.186	58	10	83
PRSS3	age	60-69	-1.88012010804494	0.651508369852131	0.00571010135707417	0.999986744539176	CPLM	1.186	58	10	83
PRSS3	age	70-79	-1.67107595171695	0.920027434279911	0.0751989085382522	0.999986744539176	CPLM	1.186	58	10	83
PRSS3	age	80-89	-17.8767676335796	2180.75117454849	0.993491375390296	0.999986744539176	CPLM	1.186	58	10	83
ACSL1	age	30-39	-0.209642579501309	0.656356307318773	0.750725157984937	0.999986744539176	CPLM	1.088	58	27	53
ACSL1	age	40-49	-1.1959166376688	0.988487218697086	0.231916354329124	0.999986744539176	CPLM	1.088	58	27	53
ACSL1	age	50-59	0.401569556580743	0.543699323571404	0.463543021484449	0.999986744539176	CPLM	1.088	58	27	53
ACSL1	age	60-69	-0.0171547427689318	0.533190945622457	0.974459090519898	0.999986744539176	CPLM	1.088	58	27	53
ACSL1	age	70-79	0.884702271419086	0.554949233537525	0.117069673849259	0.999986744539176	CPLM	1.088	58	27	53
ACSL1	age	80-89	-15.4786258619305	2139.87379854445	0.994256829842492	0.999986744539176	CPLM	1.088	58	27	53
CFAP74	age	30-39	-0.056881076552779	0.812654186098627	0.944472017250733	0.999986744539176	CPLM	1.109	58	21	64
CFAP74	age	40-49	-0.453475874122949	0.989973421563435	0.648848898462109	0.999986744539176	CPLM	1.109	58	21	64
CFAP74	age	50-59	0.039989461600073	0.737778372620045	0.956985570797444	0.999986744539176	CPLM	1.109	58	21	64
CFAP74	age	60-69	0.0496431567832883	0.678281841368954	0.941941564993177	0.999986744539176	CPLM	1.109	58	21	64
CFAP74	age	70-79	-0.267078955896748	0.906604488913523	0.769500953215494	0.999986744539176	CPLM	1.109	58	21	64
CFAP74	age	80-89	-15.1788480535218	2009.83983928931	0.994003684757106	0.999986744539176	CPLM	1.109	58	21	64
TTC9	age	30-39	0.622086632900894	0.369224488100044	0.0981289436069893	0.999986744539176	CPLM	1.212	58	44	24
TTC9	age	40-49	0.724977144028224	0.389643095246796	0.0685681685435627	0.999986744539176	CPLM	1.212	58	44	24
TTC9	age	50-59	-0.0167749287757832	0.377969668714509	0.964773484215977	0.999986744539176	CPLM	1.212	58	44	24
TTC9	age	60-69	-0.0247743454474462	0.348144979436992	0.943547942921078	0.999986744539176	CPLM	1.212	58	44	24
TTC9	age	70-79	0.235409200504566	0.414325577384813	0.572409774376722	0.999986744539176	CPLM	1.212	58	44	24
TTC9	age	80-89	0.347692840168017	1.47221775977703	0.814247122831992	0.999986744539176	CPLM	1.212	58	44	24
C1orf116	age	30-39	-0.293995307035129	0.476568331111237	0.540044647238919	0.999986744539176	CPLM	1.213	58	33	43
C1orf116	age	40-49	-0.540053401321498	0.562365464409319	0.341422830534837	0.999986744539176	CPLM	1.213	58	33	43
C1orf116	age	50-59	-0.481445956751029	0.449497505134646	0.289177988926951	0.999986744539176	CPLM	1.213	58	33	43
C1orf116	age	60-69	-0.204666670638729	0.390581481376148	0.602544986574572	0.999986744539176	CPLM	1.213	58	33	43
C1orf116	age	70-79	0.0468539128479135	0.472870750869915	0.921460038475042	0.999986744539176	CPLM	1.213	58	33	43
C1orf116	age	80-89	-18.6885872659849	1906.87850844364	0.992218601384946	0.999986744539176	CPLM	1.213	58	33	43
SQSTM1	age	30-39	0.672373884768753	0.45744212693653	0.147743377823859	0.999986744539176	CPLM	1.544	58	48	17
SQSTM1	age	40-49	1.38109167277423	0.465931392701829	0.00460499728501926	0.999986744539176	CPLM	1.544	58	48	17
SQSTM1	age	50-59	-0.0938663344781038	0.447967439645955	0.834862828531218	0.999986744539176	CPLM	1.544	58	48	17
SQSTM1	age	60-69	-0.317151188964979	0.423235662070953	0.457089558032743	0.999986744539176	CPLM	1.544	58	48	17
SQSTM1	age	70-79	-0.109558867344441	0.53856102751585	0.839609340362149	0.999986744539176	CPLM	1.544	58	48	17
SQSTM1	age	80-89	-28.155802788123	675.224737066638	0.966901937880043	0.999986744539176	CPLM	1.544	58	48	17
CROCC	age	30-39	2.22659054098594	1.10751682059786	0.0496875212518138	0.999986744539176	CPLM	1.399	58	24	59
CROCC	age	40-49	0.428303787992811	1.42260684531143	0.764585439982275	0.999986744539176	CPLM	1.399	58	24	59
CROCC	age	50-59	1.85300052081148	1.08851339680709	0.0947837027881838	0.999986744539176	CPLM	1.399	58	24	59
CROCC	age	60-69	2.20237906324093	1.04317515961029	0.0396742986062722	0.999986744539176	CPLM	1.399	58	24	59
CROCC	age	70-79	2.39099743059155	1.12890448956685	0.0390712452103613	0.999986744539176	CPLM	1.399	58	24	59
CROCC	age	80-89	-21.4025492099512	2079.72748518556	0.991829238003255	0.999986744539176	CPLM	1.399	58	24	59
SDC1	age	30-39	-0.542086875865117	0.840944299622824	0.522064569566666	0.999986744539176	CPLM	1.432	58	25	57
SDC1	age	40-49	0.890012034685254	0.757593922899504	0.245535732435645	0.999986744539176	CPLM	1.432	58	25	57
SDC1	age	50-59	0.895393224555701	0.654650651084581	0.177389903121416	0.999986744539176	CPLM	1.432	58	25	57
SDC1	age	60-69	0.779258634022348	0.625577467508883	0.218580664397057	0.999986744539176	CPLM	1.432	58	25	57
SDC1	age	70-79	0.737007142356122	0.754227471013673	0.33309841595093	0.999986744539176	CPLM	1.432	58	25	57
SDC1	age	80-89	-24.2260622034963	1802.66014703769	0.989329937955654	0.999986744539176	CPLM	1.432	58	25	57
SNTN	age	30-39	-0.235559409914917	0.705597069202951	0.739866061451408	0.999986744539176	CPLM	1.45	58	26	55
SNTN	age	40-49	-0.0598499613657699	0.766691803908156	0.938083723787818	0.999986744539176	CPLM	1.45	58	26	55
SNTN	age	50-59	0.292568520684428	0.606289741665119	0.631476136657939	0.999986744539176	CPLM	1.45	58	26	55
SNTN	age	60-69	0.114988582688835	0.574452002578873	0.84214298119326	0.999986744539176	CPLM	1.45	58	26	55
SNTN	age	70-79	-0.433752774956859	0.79000747633644	0.585367863809276	0.999986744539176	CPLM	1.45	58	26	55
SNTN	age	80-89	1.14632244675579	1.63361977986753	0.486051904053268	0.999986744539176	CPLM	1.45	58	26	55
IER2	age	30-39	0.0288110503285703	0.43312222396807	0.947224364409186	0.999986744539176	CPLM	1.3	58	38	34
IER2	age	40-49	-0.880898193924401	0.585265098995501	0.138460118451632	0.999986744539176	CPLM	1.3	58	38	34
IER2	age	50-59	-0.277085165669102	0.415755956592148	0.508120259729156	0.999986744539176	CPLM	1.3	58	38	34
IER2	age	60-69	-1.04600909556129	0.42027517089992	0.016120183201277	0.999986744539176	CPLM	1.3	58	38	34
IER2	age	70-79	-0.417987100861569	0.505887754092901	0.412514045085679	0.999986744539176	CPLM	1.3	58	38	34
IER2	age	80-89	-21.3818618077139	1996.85231708691	0.991498365825818	0.999986744539176	CPLM	1.3	58	38	34
HERPUD1	age	30-39	-0.67326431356906	0.722426008214239	0.355753822572597	0.999986744539176	CPLM	1.421	58	39	33
HERPUD1	age	40-49	-0.401000684325665	0.776140900812632	0.607627055662878	0.999986744539176	CPLM	1.421	58	39	33
HERPUD1	age	50-59	-0.352610484591068	0.620691321762333	0.572464552745687	0.999986744539176	CPLM	1.421	58	39	33
HERPUD1	age	60-69	-0.137202295577458	0.558956677859162	0.807084280456856	0.999986744539176	CPLM	1.421	58	39	33
HERPUD1	age	70-79	0.670893327213443	0.636985452425304	0.297199345038045	0.999986744539176	CPLM	1.421	58	39	33
HERPUD1	age	80-89	-24.7598236297979	2034.81847453294	0.990338996243891	0.999986744539176	CPLM	1.421	58	39	33
HMGCS1	age	30-39	-1.3276266919196	1.39294977997759	0.345032775951146	0.999986744539176	CPLM	1.412	58	35	40
HMGCS1	age	40-49	-0.445317478061969	1.33753708623688	0.740545578059416	0.999986744539176	CPLM	1.412	58	35	40
HMGCS1	age	50-59	-0.124517436415855	1.03264418365041	0.904496594182356	0.999986744539176	CPLM	1.412	58	35	40
HMGCS1	age	60-69	0.0833174421940986	0.937938189151036	0.929564598427379	0.999986744539176	CPLM	1.412	58	35	40
HMGCS1	age	70-79	1.72664668075732	0.966264679869399	0.0798927968293399	0.999986744539176	CPLM	1.412	58	35	40
HMGCS1	age	80-89	-24.3410351945933	3448.03631572913	0.994395010047262	0.999986744539176	CPLM	1.412	58	35	40
FYN	age	30-39	-1.2001012068765	0.951148488250733	0.21278297608802	0.999986744539176	CPLM	1.01	58	7	88
FYN	age	40-49	-0.883275218060059	0.950619276839836	0.357184467416707	0.999986744539176	CPLM	1.01	58	7	88
FYN	age	50-59	-0.440915708123924	0.674446084416122	0.516213103491992	0.999986744539176	CPLM	1.01	58	7	88
FYN	age	60-69	-2.06178638353101	0.948191418343748	0.0343357799130822	0.999986744539176	CPLM	1.01	58	7	88
FYN	age	70-79	-17.8521593971946	2107.245793248	0.99327361739532	0.999986744539176	CPLM	1.01	58	7	88
FYN	age	80-89	-16.4859546423129	7134.63737935883	0.99816535050757	0.999986744539176	CPLM	1.01	58	7	88
C5AR1	age	30-39	-1.28050638097858	2.26844609171546	0.57489775885921	0.999986744539176	CPLM	1.182	58	11	81
C5AR1	age	40-49	0.971717189182172	1.50390645300372	0.521092969903968	0.999986744539176	CPLM	1.182	58	11	81
C5AR1	age	50-59	-0.471230296786832	1.65786069262898	0.777377370620911	0.999986744539176	CPLM	1.182	58	11	81
C5AR1	age	60-69	-0.484573773739029	1.49442159013285	0.747071113502028	0.999986744539176	CPLM	1.182	58	11	81
C5AR1	age	70-79	0.942027312094603	1.47901452087633	0.527019879491585	0.999986744539176	CPLM	1.182	58	11	81
C5AR1	age	80-89	-16.5349254977505	3978.62366763791	0.996700262371463	0.999986744539176	CPLM	1.182	58	11	81
CAPG	age	30-39	0.236421090465869	0.821623496575663	0.774705200513453	0.999986744539176	CPLM	1.116	58	13	78
CAPG	age	40-49	-0.181849741039773	0.984506195710202	0.854187794944376	0.999986744539176	CPLM	1.116	58	13	78
CAPG	age	50-59	-19.9937860671516	2192.36414267399	0.992759183928631	0.999986744539176	CPLM	1.116	58	13	78
CAPG	age	60-69	0.249803101649343	0.711719726840157	0.727045220978614	0.999986744539176	CPLM	1.116	58	13	78
CAPG	age	70-79	1.1306104161736	0.741683560247321	0.133590504830344	0.999986744539176	CPLM	1.116	58	13	78
CAPG	age	80-89	-19.4616526138466	13514.6807531663	0.998856634521822	0.999986744539176	CPLM	1.116	58	13	78
NELL2	age	30-39	0.719027690459501	1.38719662431322	0.60646862891917	0.999986744539176	CPLM	1.183	58	13	78
NELL2	age	40-49	1.03980806619797	1.40842506597791	0.463729933297367	0.999986744539176	CPLM	1.183	58	13	78
NELL2	age	50-59	2.60274386090478	1.17118245881334	0.0307233945060353	0.999986744539176	CPLM	1.183	58	13	78
NELL2	age	60-69	0.328369880129533	1.2834245382599	0.799092385102291	0.999986744539176	CPLM	1.183	58	13	78
NELL2	age	70-79	0.594383932519356	1.47705290271517	0.689062521222097	0.999986744539176	CPLM	1.183	58	13	78
NELL2	age	80-89	3.96023957419671	1.71818656126814	0.0252773951533138	0.999986744539176	CPLM	1.183	58	13	78
MUCL1	age	30-39	2.38738722041415	0.831587989751506	0.0059466102372807	0.999986744539176	CPLM	1.479	58	19	67
MUCL1	age	40-49	1.23933737621082	0.969403762803783	0.206877251100478	0.999986744539176	CPLM	1.479	58	19	67
MUCL1	age	50-59	-1.10425178197856	1.0583387713784	0.301692007035993	0.999986744539176	CPLM	1.479	58	19	67
MUCL1	age	60-69	0.217054687757464	0.854493092060054	0.800504747947882	0.999986744539176	CPLM	1.479	58	19	67
MUCL1	age	70-79	-1.05012194051655	1.30940424057744	0.426283118756811	0.999986744539176	CPLM	1.479	58	19	67
MUCL1	age	80-89	1.97305118653784	1.99549315613368	0.327451648356279	0.999986744539176	CPLM	1.479	58	19	67
RPS29	age	30-39	-0.162684217982613	0.795822317085231	0.838836741611429	0.999986744539176	CPLM	1.166	58	48	17
RPS29	age	40-49	-0.824232996894231	1.05100539251267	0.436530929163907	0.999986744539176	CPLM	1.166	58	48	17
RPS29	age	50-59	0.260026432381652	0.6832223201343	0.705089410837114	0.999986744539176	CPLM	1.166	58	48	17
RPS29	age	60-69	-0.0110765935616972	0.654447263057234	0.986562399448588	0.999986744539176	CPLM	1.166	58	48	17
RPS29	age	70-79	0.826539014324067	0.698438689285376	0.242133854548895	0.999986744539176	CPLM	1.166	58	48	17
RPS29	age	80-89	1.8618831530409	1.60663516233669	0.251906250467837	0.999986744539176	CPLM	1.166	58	48	17
IRF7	age	30-39	-0.434907432167667	0.778066364854479	0.578635786655855	0.999986744539176	CPLM	1.01	58	26	55
IRF7	age	40-49	1.2551699217941	0.585735454886337	0.0369153062847653	0.999986744539176	CPLM	1.01	58	26	55
IRF7	age	50-59	0.503603914027252	0.59316276652728	0.39984082692066	0.999986744539176	CPLM	1.01	58	26	55
