feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
ALDH1A3	disease__ontology_label	normal	0.589467477630724	0.738586247711365	0.428307003415685	0.999796382557318	CPLM	1.612	58	24	59
DUSP2	disease__ontology_label	long COVID-19	-28.0914847388241	794.008004696775	0.971907713000885	0.999796382557318	CPLM	1.547	58	7	88
DUSP2	disease__ontology_label	normal	-26.6370880900518	254.993041512066	0.917189743574077	0.999796382557318	CPLM	1.547	58	7	88
DUSP2	disease__ontology_label	respiratory failure	-0.541874289305985	1.27571784564905	0.672699143667737	0.999796382557318	CPLM	1.547	58	7	88
KRT23	disease__ontology_label	long COVID-19	-0.525343591557737	1.03932927032362	0.615289965836969	0.999796382557318	CPLM	1.519	58	35	40
KRT23	disease__ontology_label	normal	0.322886485662364	0.446799726104106	0.473004131249386	0.999796382557318	CPLM	1.519	58	35	40
MTRNR2L3	disease__ontology_label	long COVID-19	-0.66824903532484	2.30669678888441	0.773155563467055	0.999796382557318	CPLM	1.01	58	26	55
MTRNR2L3	disease__ontology_label	respiratory failure	-17.5050875799431	3336.9689566826	0.995833804490771	0.999796382557318	CPLM	1.01	58	26	55
TMPRSS11D	disease__ontology_label	long COVID-19	-0.585536812281198	1.53750786093091	0.704819837481147	0.999796382557318	CPLM	1.551	58	21	64
TMPRSS11D	disease__ontology_label	normal	0.701399184171343	0.619124715153619	0.262266264753203	0.999796382557318	CPLM	1.551	58	21	64
AZGP1	disease__ontology_label	long COVID-19	0.0225823602518357	1.60939835853616	0.988856520553535	0.999796382557318	CPLM	1.399	58	13	78
AZGP1	disease__ontology_label	normal	0.119408269956593	0.825500551891604	0.885526115070321	0.999796382557318	CPLM	1.399	58	13	78
EREG	disease__ontology_label	long COVID-19	1.78577310843294	2.13706014910573	0.407050151650538	0.999796382557318	CPLM	1.443	58	6	90
EREG	disease__ontology_label	respiratory failure	-0.819629371392474	2.5917866777175	0.753038741810293	0.999796382557318	CPLM	1.443	58	6	90
MTRNR2L6	disease__ontology_label	long COVID-19	-18.5871424406104	20169.3759943075	0.999268103523857	0.999796382557318	CPLM	1.01	58	13	78
MTRNR2L6	disease__ontology_label	normal	0.229859264679015	1.77242135699739	0.897296272137093	0.999796382557318	CPLM	1.01	58	13	78
MTRNR2L6	disease__ontology_label	respiratory failure	-17.8145885088779	8018.32629467827	0.998235501636943	0.999796382557318	CPLM	1.01	58	13	78
FOSB	disease__ontology_label	respiratory failure	-0.722155208028736	0.731093651005046	0.327668844779836	0.999796382557318	CPLM	1.364	58	22	62
AQP5	disease__ontology_label	long COVID-19	-1.34662077136909	1.34203679079802	0.320135629894366	0.999796382557318	CPLM	1.56	58	23	60
GPRC5A	disease__ontology_label	long COVID-19	-0.223245101891579	0.996270428502551	0.823540075465294	0.999796382557318	CPLM	1.395	58	25	57
GPRC5A	disease__ontology_label	normal	0.174802662671734	0.471634749295293	0.712362024965212	0.999796382557318	CPLM	1.395	58	25	57
ANKRD36C	disease__ontology_label	long COVID-19	-0.817244244848783	1.75546629105895	0.643415165742333	0.999796382557318	CPLM	1.47	58	31	47
ANKRD36C	disease__ontology_label	normal	0.242593133603849	0.706557457785667	0.732671940949313	0.999796382557318	CPLM	1.47	58	31	47
ANKRD36C	disease__ontology_label	respiratory failure	-1.10739168688719	1.19108337033552	0.356646131816849	0.999796382557318	CPLM	1.47	58	31	47
HLADPA1	disease__ontology_label	respiratory failure	-0.148633124846493	0.777558716291555	0.849122187976568	0.999796382557318	CPLM	1.315	58	17	71
SOD2	disease__ontology_label	long COVID-19	-0.0441301553723913	0.952673640357848	0.963224152120405	0.999796382557318	CPLM	1.549	58	45	22
SOD2	disease__ontology_label	respiratory failure	-0.0830255277065512	0.620108738811471	0.89398836871505	0.999796382557318	CPLM	1.549	58	45	22
FAM83A	disease__ontology_label	long COVID-19	-28.2849008926445	1877.60266874902	0.988036347463793	0.999796382557318	CPLM	1.469	58	16	72
FAM83A	disease__ontology_label	normal	-0.910406499603475	0.870029940102827	0.300034000105516	0.999796382557318	CPLM	1.469	58	16	72
FOS	disease__ontology_label	long COVID-19	-0.566183546116309	1.03385070563025	0.586192029778028	0.999796382557318	CPLM	1.582	58	29	50
FOS	disease__ontology_label	respiratory failure	-0.708016368591802	0.678608555452387	0.301441367940227	0.999796382557318	CPLM	1.582	58	29	50
LAMB3	disease__ontology_label	long COVID-19	-0.569445404693559	1.09397441125767	0.604822744650262	0.999796382557318	CPLM	1.461	58	24	59
LAMB3	disease__ontology_label	normal	0.31354046017827	0.461752866088349	0.500023878312173	0.999796382557318	CPLM	1.461	58	24	59
ISG15	disease__ontology_label	long COVID-19	-1.57929694601231	1.41823692882018	0.270398733151638	0.999796382557318	CPLM	1.495	58	28	52
STATH	disease__ontology_label	long COVID-19	-15.5678416723803	3665.60767404225	0.996627044208302	0.999796382557318	CPLM	1.01	58	8	86
STATH	disease__ontology_label	respiratory failure	-0.0376583370758497	1.79634267235001	0.983351730159651	0.999796382557318	CPLM	1.01	58	8	86
CLCA4	disease__ontology_label	long COVID-19	-24.7306987542585	2443.78059108284	0.991962959074099	0.999796382557318	CPLM	1.362	58	14	76
CLCA4	disease__ontology_label	normal	-0.965351588164362	0.881754300874184	0.278460080005909	0.999796382557318	CPLM	1.362	58	14	76
CLCA4	disease__ontology_label	respiratory failure	0.687450456394521	0.71555723361345	0.340974972395091	0.999796382557318	CPLM	1.362	58	14	76
EPAS1	disease__ontology_label	long COVID-19	-1.18656986593396	1.3534205617408	0.384522819107769	0.999796382557318	CPLM	1.591	58	28	52
DUOX2	disease__ontology_label	long COVID-19	-0.0669719019231922	1.18217229509015	0.955031866776498	0.999796382557318	CPLM	1.574	58	24	59
DUOX2	disease__ontology_label	normal	0.207477629450179	0.57033912413345	0.717443180696019	0.999796382557318	CPLM	1.574	58	24	59
SAA2	disease__ontology_label	long COVID-19	0.00382248592431646	1.24030503641479	0.997552367330894	0.999796382557318	CPLM	1.314	58	18	69
SAA2	disease__ontology_label	normal	-0.439766917300059	0.737719653714345	0.553588044995791	0.999796382557318	CPLM	1.314	58	18	69
CXCL6	disease__ontology_label	long COVID-19	-28.2536273043075	929.7860777131	0.975870259186202	0.999796382557318	CPLM	1.554	58	7	88
CXCL6	disease__ontology_label	normal	-0.166837845660741	1.14986493048021	0.885177320984156	0.999796382557318	CPLM	1.554	58	7	88
CXCL6	disease__ontology_label	respiratory failure	-27.4810733725739	477.827840510266	0.954349241025561	0.999796382557318	CPLM	1.554	58	7	88
ALDH3A1	disease__ontology_label	long COVID-19	-1.00602548492926	1.23556246290567	0.419092430424981	0.999796382557318	CPLM	1.653	58	42	28
ALDH3A1	disease__ontology_label	respiratory failure	-0.226440888899397	0.69974454008406	0.747487012880161	0.999796382557318	CPLM	1.653	58	42	28
IGFBP3	disease__ontology_label	long COVID-19	-1.18415453120743	1.64059152356129	0.473540552874779	0.999796382557318	CPLM	1.568	58	26	55
IGFBP3	disease__ontology_label	respiratory failure	0.11515078264485	0.816711716445643	0.888399983653939	0.999796382557318	CPLM	1.568	58	26	55
CALML3	disease__ontology_label	long COVID-19	0.585916389303517	1.74687040092909	0.738616039132943	0.999796382557318	CPLM	1.447	58	6	90
CALML3	disease__ontology_label	normal	0.920033655870386	0.886423886240633	0.303934473046859	0.999796382557318	CPLM	1.447	58	6	90
MT2A	disease__ontology_label	long COVID-19	-1.80843769445729	2.81283073087465	0.522993843190326	0.999796382557318	CPLM	1.311	58	23	60
MT2A	disease__ontology_label	respiratory failure	-2.17609923133139	1.94715358707407	0.268694164953228	0.999796382557318	CPLM	1.311	58	23	60
KLK5	disease__ontology_label	long COVID-19	-29.0998663582233	1119.07051242729	0.979350323703648	0.999796382557318	CPLM	1.546	58	7	88
KLK5	disease__ontology_label	respiratory failure	-0.494850798983322	1.41098099326184	0.72716743291541	0.999796382557318	CPLM	1.546	58	7	88
SPNS2	disease__ontology_label	long COVID-19	-1.49938240741957	1.67928038672592	0.375887608468253	0.999796382557318	CPLM	1.58	58	19	67
SPNS2	disease__ontology_label	normal	0.0340371475734188	0.624935824003829	0.956765678901576	0.999796382557318	CPLM	1.58	58	19	67
SPNS2	disease__ontology_label	respiratory failure	-0.46004025042194	0.874861760731291	0.601149969289729	0.999796382557318	CPLM	1.58	58	19	67
NR4A2	disease__ontology_label	normal	0.0160508574993387	0.529173178174294	0.975914140587775	0.999796382557318	CPLM	1.26	58	27	53
NR4A2	disease__ontology_label	respiratory failure	0.422584090819381	0.562633916797647	0.455864213968555	0.999796382557318	CPLM	1.26	58	27	53
ATF3	disease__ontology_label	normal	-0.626264690393247	0.575800981476772	0.281584501847517	0.999796382557318	CPLM	1.554	58	36	38
PLAUR	disease__ontology_label	long COVID-19	-18.3776399758939	21008.505559548	0.999305257164741	0.999796382557318	CPLM	1.01	58	8	86
PLAUR	disease__ontology_label	normal	-0.465280377627645	2.65470394804959	0.861525865987125	0.999796382557318	CPLM	1.01	58	8	86
PLAUR	disease__ontology_label	respiratory failure	-17.6050860441605	8351.92188580123	0.99832590170379	0.999796382557318	CPLM	1.01	58	8	86
AKR1B1	disease__ontology_label	long COVID-19	-1.46432019564432	3.13067567747204	0.641857792365674	0.999796382557318	CPLM	1.432	58	23	60
AKR1B1	disease__ontology_label	normal	-0.750856470123391	1.29065705528009	0.563147246070361	0.999796382557318	CPLM	1.432	58	23	60
AKR1B1	disease__ontology_label	respiratory failure	-1.11175011139472	1.78709741467539	0.536495255281494	0.999796382557318	CPLM	1.432	58	23	60
HLADQA1	disease__ontology_label	normal	0.354690524719452	0.980794979645687	0.719035481162571	0.999796382557318	CPLM	1.201	58	6	90
HLADQA1	disease__ontology_label	respiratory failure	-20.6308728027254	2909.93051656183	0.994369320206296	0.999796382557318	CPLM	1.201	58	6	90
IDO1	disease__ontology_label	long COVID-19	-20.6647394958036	2549.10859130649	0.993561772674021	0.999796382557318	CPLM	1.202	58	15	74
IDO1	disease__ontology_label	normal	-0.695640617105145	0.698319309550901	0.323613467213807	0.999796382557318	CPLM	1.202	58	15	74
DUOXA2	disease__ontology_label	long COVID-19	-1.95656021673688	2.02800521829114	0.338960474839021	0.999796382557318	CPLM	1.537	58	10	83
NTS	disease__ontology_label	long COVID-19	-28.7125328584047	1384.54151456452	0.983531146272345	0.999796382557318	CPLM	1.512	58	8	86
NTS	disease__ontology_label	respiratory failure	-0.0169777310924401	1.07740978910874	0.987485601469921	0.999796382557318	CPLM	1.512	58	8	86
PSCA	disease__ontology_label	long COVID-19	-0.460484222903049	0.787863129907135	0.561336593470726	0.999796382557318	CPLM	1.67	58	48	17
PSCA	disease__ontology_label	normal	-0.398315889007573	0.378488508954873	0.297309184387844	0.999796382557318	CPLM	1.67	58	48	17
RARRES2	disease__ontology_label	long COVID-19	-0.151437461867998	1.79220404609215	0.932973070436204	0.999796382557318	CPLM	1.208	58	9	84
RARRES2	disease__ontology_label	normal	-0.7680632001405	1.15816539765478	0.510041388041808	0.999796382557318	CPLM	1.208	58	9	84
RARRES2	disease__ontology_label	respiratory failure	-1.32864199871364	1.70916527824748	0.44033696244009	0.999796382557318	CPLM	1.208	58	9	84
TP53INP2	disease__ontology_label	long COVID-19	0.7402759514277	0.793512981233196	0.355019284597888	0.999796382557318	CPLM	1.471	58	34	41
TP53INP2	disease__ontology_label	normal	0.0333920922955577	0.486065746380341	0.945483200281796	0.999796382557318	CPLM	1.471	58	34	41
TP53INP2	disease__ontology_label	respiratory failure	0.360872539750625	0.567264110173295	0.527357371211579	0.999796382557318	CPLM	1.471	58	34	41
NEAT1	disease__ontology_label	long COVID-19	-0.386490442760671	0.816747462494415	0.637973011089682	0.999796382557318	CPLM	1.643	58	51	12
JUN	disease__ontology_label	long COVID-19	-0.0614334554993237	0.95364059798779	0.948873752816379	0.999796382557318	CPLM	1.641	58	41	29
DNAJB1	disease__ontology_label	long COVID-19	-0.176143412461766	0.805651492794545	0.827758795311979	0.999796382557318	CPLM	1.486	58	46	21
FTL	disease__ontology_label	long COVID-19	-0.52608310129241	0.770186132961458	0.497489367309826	0.999796382557318	CPLM	1.499	58	45	22
FTL	disease__ontology_label	normal	-0.221241238756758	0.363754355370455	0.545594014582447	0.999796382557318	CPLM	1.499	58	45	22
MALAT1	disease__ontology_label	respiratory failure	-0.470096386749102	0.506694516746838	0.35765492876324	0.999796382557318	CPLM	1.628	58	53	9
LY6D	disease__ontology_label	long COVID-19	0.156835410997554	1.94274800246662	0.935956216769072	0.999796382557318	CPLM	1.521	58	12	79
LY6D	disease__ontology_label	normal	0.904045920210385	0.888034617013239	0.313203240852356	0.999796382557318	CPLM	1.521	58	12	79
LY6D	disease__ontology_label	respiratory failure	-1.19171478621861	1.66280781654094	0.476654904487702	0.999796382557318	CPLM	1.521	58	12	79
RSAD2	disease__ontology_label	long COVID-19	-0.887909780147499	2.51163055039694	0.725075675272883	0.999796382557318	CPLM	1.199	58	25	57
RSAD2	disease__ontology_label	normal	-1.38419069670028	1.52447589856493	0.367924213756826	0.999796382557318	CPLM	1.199	58	25	57
RSAD2	disease__ontology_label	respiratory failure	-1.08181092924663	1.66210805416046	0.517892554454995	0.999796382557318	CPLM	1.199	58	25	57
MTRNR2L12	disease__ontology_label	long COVID-19	-0.623313904067416	1.51579224919296	0.682543600966535	0.999796382557318	CPLM	1.585	58	43	26
MTRNR2L12	disease__ontology_label	respiratory failure	-0.878695991624723	1.01457778890224	0.390283238440895	0.999796382557318	CPLM	1.585	58	43	26
MXD1	disease__ontology_label	long COVID-19	0.639314189352724	1.02033013764953	0.533577332908622	0.999796382557318	CPLM	1.571	58	25	57
MXD1	disease__ontology_label	normal	-0.425371652103519	0.624470085524699	0.498673370573452	0.999796382557318	CPLM	1.571	58	25	57
C3	disease__ontology_label	long COVID-19	-29.3856041795701	365.551595581238	0.936226637216686	0.999796382557318	CPLM	1.598	58	18	69
C3	disease__ontology_label	respiratory failure	0.696505265046346	0.729219052756367	0.343764052444977	0.999796382557318	CPLM	1.598	58	18	69
PLAU	disease__ontology_label	long COVID-19	-27.9230725761738	7537.18794713481	0.997057730823531	0.999796382557318	CPLM	1.388	58	7	88
PLAU	disease__ontology_label	normal	-1.38098241084113	1.51714988464901	0.366737072244082	0.999796382557318	CPLM	1.388	58	7	88
PLAU	disease__ontology_label	respiratory failure	-27.1505186444407	3602.57245379188	0.994014633167993	0.999796382557318	CPLM	1.388	58	7	88
NFKBIA	disease__ontology_label	long COVID-19	0.428703436810202	0.842402028314555	0.612891277666199	0.999796382557318	CPLM	1.313	58	35	40
NFKBIA	disease__ontology_label	normal	-0.485760922390605	0.579671393664483	0.405728209160612	0.999796382557318	CPLM	1.313	58	35	40
NFKBIA	disease__ontology_label	respiratory failure	0.18752583214854	0.587142298899752	0.750665119652165	0.999796382557318	CPLM	1.313	58	35	40
SERPINB11	disease__ontology_label	long COVID-19	-28.5481414945288	1153.72510753151	0.980350119509272	0.999796382557318	CPLM	1.509	58	12	79
CD44	disease__ontology_label	long COVID-19	-23.2913999216517	2155.55211056514	0.991418602639578	0.999796382557318	CPLM	1.341	58	10	83
CD44	disease__ontology_label	normal	0.270360891038412	0.717956995992325	0.707969010897299	0.999796382557318	CPLM	1.341	58	10	83
CD44	disease__ontology_label	respiratory failure	-1.91767381650851	1.62876469992643	0.244207470044512	0.999796382557318	CPLM	1.341	58	10	83
KLK10	disease__ontology_label	long COVID-19	-2.30791097262493	2.08819652921191	0.273965487875167	0.999796382557318	CPLM	1.536	58	18	69
KLK10	disease__ontology_label	normal	0.53166018621943	0.585723924693404	0.368071094114347	0.999796382557318	CPLM	1.536	58	18	69
KLK10	disease__ontology_label	respiratory failure	0.584650461767573	0.726973300507908	0.424793217359702	0.999796382557318	CPLM	1.536	58	18	69
NCCRP1	disease__ontology_label	long COVID-19	0.3728765571076	1.11581874164786	0.739543364731933	0.999796382557318	CPLM	1.495	58	17	71
NCCRP1	disease__ontology_label	normal	-0.253810339789781	0.654586232269684	0.69973147072296	0.999796382557318	CPLM	1.495	58	17	71
NCCRP1	disease__ontology_label	respiratory failure	0.295731881711454	0.740270613961968	0.69110673473577	0.999796382557318	CPLM	1.495	58	17	71
HIST1H1C	disease__ontology_label	long COVID-19	-0.0337538203927598	1.13400928990017	0.976364185898618	0.999796382557318	CPLM	1.558	58	30	48
HIST1H1C	disease__ontology_label	respiratory failure	0.28040704830571	0.692526656067577	0.687147384576136	0.999796382557318	CPLM	1.558	58	30	48
CAPS	disease__ontology_label	long COVID-19	0.742105664788231	0.785534845509767	0.349012970083579	0.999796382557318	CPLM	1.697	58	38	34
CAPS	disease__ontology_label	normal	0.370735940410203	0.408661739557937	0.368334283780852	0.999796382557318	CPLM	1.697	58	38	34
CAPS	disease__ontology_label	respiratory failure	-0.093152807646506	0.568270882765414	0.870403578226204	0.999796382557318	CPLM	1.697	58	38	34
SERPINB9	disease__ontology_label	long COVID-19	0.156602226987324	1.51545284819159	0.918078400006268	0.999796382557318	CPLM	1.139	58	7	88
SERPINB9	disease__ontology_label	normal	-20.0015847703894	2675.13850146783	0.994061953862333	0.999796382557318	CPLM	1.139	58	7	88
SERPINB9	disease__ontology_label	respiratory failure	-0.880871759355168	1.41228682703185	0.535437331312312	0.999796382557318	CPLM	1.139	58	7	88
RNASE7	disease__ontology_label	long COVID-19	-21.5229818454131	2268.95316324773	0.992466447339632	0.999796382557318	CPLM	1.268	58	8	86
RNASE7	disease__ontology_label	respiratory failure	-0.405878093619373	0.937476915357932	0.666777448592677	0.999796382557318	CPLM	1.268	58	8	86
TM4SF1	disease__ontology_label	long COVID-19	-2.11440629235715	1.88608340311037	0.267224561414823	0.999796382557318	CPLM	1.551	58	26	55
TM4SF1	disease__ontology_label	normal	-0.372490880110393	0.647348768462315	0.567404238209487	0.999796382557318	CPLM	1.551	58	26	55
TM4SF1	disease__ontology_label	respiratory failure	0.597841058209991	0.696919550263112	0.394775807603473	0.999796382557318	CPLM	1.551	58	26	55
CCNO	disease__ontology_label	long COVID-19	-1.28280855649543	3.4312426429887	0.709971486550515	0.999796382557318	CPLM	1.264	58	21	64
CCNO	disease__ontology_label	normal	-0.162450482414755	1.22476275426236	0.894972443178028	0.999796382557318	CPLM	1.264	58	21	64
CCNO	disease__ontology_label	respiratory failure	-0.636071881204259	1.70881927075475	0.711179304126609	0.999796382557318	CPLM	1.264	58	21	64
SLC34A2	disease__ontology_label	long COVID-19	-15.7871115188633	2424.05950284168	0.994827674740876	0.999796382557318	CPLM	1.01	58	6	90
SLC34A2	disease__ontology_label	normal	-0.592817296192083	1.16314640204329	0.612361525254692	0.999796382557318	CPLM	1.01	58	6	90
HSPA1A	disease__ontology_label	long COVID-19	0.174310334419352	0.654383151863157	0.790966079590945	0.999796382557318	CPLM	1.542	58	43	26
BIRC3	disease__ontology_label	long COVID-19	-22.0264659909807	2196.71793227035	0.992036707478121	0.999796382557318	CPLM	1.277	58	22	62
BIRC3	disease__ontology_label	normal	-0.711116052611648	0.743137044525831	0.342876790436528	0.999796382557318	CPLM	1.277	58	22	62
BIRC3	disease__ontology_label	respiratory failure	-0.0843889688714302	0.750038172671165	0.910833962771068	0.999796382557318	CPLM	1.277	58	22	62
PPL	disease__ontology_label	long COVID-19	0.673746311256108	0.714728349444745	0.350052902062872	0.999796382557318	CPLM	1.543	58	40	31
PPL	disease__ontology_label	normal	-0.160227452715969	0.429457533916014	0.710540074958914	0.999796382557318	CPLM	1.543	58	40	31
FMO2	disease__ontology_label	long COVID-19	-1.35467190756321	2.14098783907393	0.529578912196891	0.999796382557318	CPLM	1.609	58	16	72
FMO2	disease__ontology_label	normal	-0.952570053955084	0.95899172026775	0.324992216197494	0.999796382557318	CPLM	1.609	58	16	72
FMO2	disease__ontology_label	respiratory failure	1.01539811124294	0.920007910423624	0.274624281884291	0.999796382557318	CPLM	1.609	58	16	72
NCOA7	disease__ontology_label	long COVID-19	-1.66257117109641	2.98673438885561	0.580065063487579	0.999796382557318	CPLM	1.584	58	23	60
NCOA7	disease__ontology_label	normal	0.375501745562294	1.02576351974588	0.715742779029989	0.999796382557318	CPLM	1.584	58	23	60
CYP2A13	disease__ontology_label	long COVID-19	-1.48262121659667	4.7287370655392	0.755082697525583	0.999796382557318	CPLM	1.428	58	11	81
CYP2A13	disease__ontology_label	normal	-2.97734458482888	3.38727455780272	0.383307094041492	0.999796382557318	CPLM	1.428	58	11	81
CYP2A13	disease__ontology_label	respiratory failure	-27.3090387134293	3424.4428918397	0.993666535358117	0.999796382557318	CPLM	1.428	58	11	81
PADI1	disease__ontology_label	long COVID-19	0.719263053627797	0.951628041098003	0.453039431437773	0.999796382557318	CPLM	1.349	58	20	66
RGS2	disease__ontology_label	long COVID-19	-0.0421260738884021	1.00498054789934	0.966719230104489	0.999796382557318	CPLM	1.233	58	12	79
RGS2	disease__ontology_label	normal	-22.89015753223	2010.60852390846	0.990958483885221	0.999796382557318	CPLM	1.233	58	12	79
RGS2	disease__ontology_label	respiratory failure	-1.04611419611776	0.892580803875464	0.246337750046633	0.999796382557318	CPLM	1.233	58	12	79
WFDC2	disease__ontology_label	long COVID-19	-0.463307124986049	0.691460690574142	0.505686898794462	0.999796382557318	CPLM	1.597	58	47	19
WFDC2	disease__ontology_label	respiratory failure	0.143325195917864	0.400148284910231	0.721604874743996	0.999796382557318	CPLM	1.597	58	47	19
KRT7	disease__ontology_label	long COVID-19	0.0697988847715805	0.84658373903865	0.934595560970096	0.999796382557318	CPLM	1.592	58	31	47
PIGR	disease__ontology_label	long COVID-19	-0.985162359794788	0.823604193333769	0.236859997006043	0.999796382557318	CPLM	1.576	58	39	33
RNASE1	disease__ontology_label	long COVID-19	-0.348168328593954	1.47746427040484	0.81459369459569	0.999796382557318	CPLM	1.406	58	6	90
RNASE1	disease__ontology_label	normal	-25.5129501098681	861.694194200738	0.976488927352343	0.999796382557318	CPLM	1.406	58	6	90
RNASE1	disease__ontology_label	respiratory failure	-26.1947928269061	1386.2488463271	0.98499358333364	0.999796382557318	CPLM	1.406	58	6	90
FAM25A	disease__ontology_label	long COVID-19	-27.7848444067166	975.906412253542	0.977391612090625	0.999796382557318	CPLM	1.538	58	7	88
FAM25A	disease__ontology_label	respiratory failure	-2.51807244801939	2.26085610144599	0.270311158108873	0.999796382557318	CPLM	1.538	58	7	88
IER3	disease__ontology_label	long COVID-19	-0.148311274018205	1.56224392481437	0.924718046632663	0.999796382557318	CPLM	1.49	58	23	60
IER3	disease__ontology_label	respiratory failure	-0.38166157182139	1.05756483494656	0.719591821618696	0.999796382557318	CPLM	1.49	58	23	60
MSLN	disease__ontology_label	long COVID-19	-29.1734523532315	768.785727770136	0.969869529226844	0.999796382557318	CPLM	1.558	58	14	76
MSLN	disease__ontology_label	respiratory failure	-1.06539981586349	1.2485700123786	0.397264409247362	0.999796382557318	CPLM	1.558	58	14	76
ZNF331	disease__ontology_label	long COVID-19	0.0755056696911742	1.12819217998383	0.94688759986205	0.999796382557318	CPLM	1.01	58	18	69
ZNF331	disease__ontology_label	normal	-0.0822381569480314	0.663536814003366	0.901823684973522	0.999796382557318	CPLM	1.01	58	18	69
ZNF331	disease__ontology_label	respiratory failure	-1.00370347116569	1.12221118298345	0.375078196874995	0.999796382557318	CPLM	1.01	58	18	69
CAMK2N1	disease__ontology_label	long COVID-19	0.136637891584571	1.50844763853719	0.928160065061396	0.999796382557318	CPLM	1.456	58	12	79
CAMK2N1	disease__ontology_label	respiratory failure	-0.245085588284039	1.0655479664285	0.818953888127799	0.999796382557318	CPLM	1.456	58	12	79
GDF15	disease__ontology_label	long COVID-19	0.536398889354675	0.795300143167686	0.502895667748087	0.999796382557318	CPLM	1.534	58	31	47
GDF15	disease__ontology_label	normal	0.0407661097520853	0.451142362332383	0.92833392712469	0.999796382557318	CPLM	1.534	58	31	47
GDF15	disease__ontology_label	respiratory failure	0.307229652956144	0.54425629195498	0.574755113176416	0.999796382557318	CPLM	1.534	58	31	47
NR4A1	disease__ontology_label	normal	-0.419722905408481	0.601830104645999	0.488537581701311	0.999796382557318	CPLM	1.283	58	16	72
XDH	disease__ontology_label	long COVID-19	0.192702855105731	0.780905724086761	0.80602319693376	0.999796382557318	CPLM	1.235	58	21	64
TMPRSS2	disease__ontology_label	long COVID-19	-0.156157100707603	0.997329880614415	0.876163594386272	0.999796382557318	CPLM	1.637	58	40	31
TMPRSS2	disease__ontology_label	normal	-0.304970902746425	0.501841461525603	0.54593133954995	0.999796382557318	CPLM	1.637	58	40	31
TMPRSS2	disease__ontology_label	respiratory failure	0.205876538107571	0.608513110480041	0.73642855790369	0.999796382557318	CPLM	1.637	58	40	31
GCNT3	disease__ontology_label	long COVID-19	-1.22250617813174	1.57531607173452	0.441111912391914	0.999796382557318	CPLM	1.466	58	23	60
GCNT3	disease__ontology_label	normal	0.290114247573714	0.566113980037405	0.610414675589301	0.999796382557318	CPLM	1.466	58	23	60
GCNT3	disease__ontology_label	respiratory failure	-0.339768401191353	0.806514302684514	0.675222770207177	0.999796382557318	CPLM	1.466	58	23	60
LGALS1	disease__ontology_label	long COVID-19	1.39790275621441	2.82812869358176	0.623109486945003	0.999796382557318	CPLM	1.177	58	6	90
LGALS1	disease__ontology_label	normal	-1.44669359621647	4.10314194836476	0.725774390308847	0.999796382557318	CPLM	1.177	58	6	90
LGALS1	disease__ontology_label	respiratory failure	-19.8293555978759	6160.85808578004	0.997443792021659	0.999796382557318	CPLM	1.177	58	6	90
SLC5A3	disease__ontology_label	normal	-0.569017480828016	0.532864128741594	0.290340117711049	0.999796382557318	CPLM	1.403	58	32	45
TMSB4X	disease__ontology_label	long COVID-19	-0.565698531709126	0.837456710026463	0.502243307727825	0.999796382557318	CPLM	1.476	58	40	31
TMSB4X	disease__ontology_label	respiratory failure	-0.0855524351993276	0.479965787935678	0.859196066661461	0.999796382557318	CPLM	1.476	58	40	31
FTH1	disease__ontology_label	normal	0.106934023502355	0.271342803230021	0.695065137570243	0.999796382557318	CPLM	1.456	58	48	17
FTH1	disease__ontology_label	respiratory failure	0.286251626485546	0.324695499835972	0.381900402038029	0.999796382557318	CPLM	1.456	58	48	17
CD74	disease__ontology_label	long COVID-19	0.422183311381682	0.710155221510377	0.554664266695202	0.999796382557318	CPLM	1.521	58	39	33
ICAM1	disease__ontology_label	long COVID-19	-27.8149882225159	6772.46335391715	0.996738175977586	0.999796382557318	CPLM	1.39	58	12	79
ICAM1	disease__ontology_label	normal	-1.58734652588664	1.52960713205395	0.30401211263851	0.999796382557318	CPLM	1.39	58	12	79
ICAM1	disease__ontology_label	respiratory failure	-27.0424342907826	3240.29900494732	0.993371960092297	0.999796382557318	CPLM	1.39	58	12	79
MT1E	disease__ontology_label	long COVID-19	-0.891383378337958	4.60602105719756	0.847273405503865	0.999796382557318	CPLM	1.195	58	14	76
MT1E	disease__ontology_label	normal	-1.64629217226654	3.0740520648427	0.594472205752825	0.999796382557318	CPLM	1.195	58	14	76
MT1E	disease__ontology_label	respiratory failure	-1.90235442414919	4.1387846591618	0.647619261455452	0.999796382557318	CPLM	1.195	58	14	76
TMPRSS11A	disease__ontology_label	long COVID-19	0.798663580533537	1.0143663690602	0.43451803193543	0.999796382557318	CPLM	1.299	58	14	76
TMPRSS11A	disease__ontology_label	normal	0.64197883919318	0.595455450789169	0.285768009733271	0.999796382557318	CPLM	1.299	58	14	76
TMPRSS11A	disease__ontology_label	respiratory failure	0.742053790662429	0.685334991834522	0.283725936512974	0.999796382557318	CPLM	1.299	58	14	76
F3	disease__ontology_label	long COVID-19	-1.1358873334892	0.955434806839685	0.239692897541036	0.999796382557318	CPLM	1.666	58	46	21
F3	disease__ontology_label	respiratory failure	-0.526183160512371	0.555565193243929	0.347800250283252	0.999796382557318	CPLM	1.666	58	46	21
